   1.65000000 -49.84446887 
   1.71153846 -49.83888051 
   1.77307692 -49.83226541 
   1.83461538 -49.82513615 
   1.89615385 -49.81792577 
   1.95769231 -49.81102369 
   2.01923077 -49.80484009 
   2.08076923 -49.79981361 
   2.14230769 -49.79631169 
   2.20384615 -49.79440247 
   2.26538462 -49.79381450 
   2.32692308 -49.79414306 
   2.38846154 -49.79502585 
   2.45000000 -49.79619074 
