   1.65000000 -49.85690831 
   1.71153846 -49.85124271 
   1.77307692 -49.84455515 
   1.83461538 -49.83737750 
   1.89615385 -49.83018473 
   1.95769231 -49.82344926 
   2.01923077 -49.81747215 
   2.08076923 -49.81249470 
   2.14230769 -49.80894989 
   2.20384615 -49.80696849 
   2.26538462 -49.80629370 
   2.32692308 -49.80652207 
   2.38846154 -49.80729204 
   2.45000000 -49.80834034 
