   1.40000000 -49.84163266 
   1.44615385 -49.84745608 
   1.49230769 -49.85015747 
   1.53846154 -49.85038344 
   1.58461538 -49.84870393 
   1.63076923 -49.84590417 
   1.67692308 -49.84218772 
   1.72307692 -49.83769959 
   1.76923077 -49.83269762 
   1.81538462 -49.82739246 
   1.86153846 -49.82196896 
   1.90769231 -49.81659443 
   1.95384615 -49.81143826 
   2.00000000 -49.80667018 
